CMDLINE python3 train_vishwamai_model.py
MEM 1040.812500 1718984498.7778
MEM 1080.675781 1718984498.8786
MEM 1020.433594 1718984498.9794
MEM 1040.863281 1718984499.0802
MEM 1067.488281 1718984499.1810
MEM 1090.832031 1718984499.2819
MEM 1116.464844 1718984499.3858
MEM 1137.312500 1718984499.4866
MEM 1192.562500 1718984499.5938
MEM 1267.062500 1718984499.6965
MEM 1339.562500 1718984499.7974
MEM 1447.437500 1718984499.8979
MEM 1553.562500 1718984499.9988
MEM 1572.843750 1718984500.1018
MEM 1797.343750 1718984500.2059
MEM 1563.898438 1718984500.3067
MEM 1520.839844 1718984500.4098
MEM 1683.589844 1718984500.5139
MEM 1895.214844 1718984500.6147
MEM 2047.839844 1718984500.7178
MEM 2198.714844 1718984500.8219
MEM 2061.542969 1718984500.9227
MEM 2035.335938 1718984501.0258
MEM 2254.085938 1718984501.1298
MEM 1942.457031 1718984501.2339
MEM 1969.582031 1718984501.3378
MEM 1987.957031 1718984501.4418
MEM 1954.960938 1718984501.5426
MEM 1964.585938 1718984501.6458
MEM 1985.585938 1718984501.7467
MEM 2060.210938 1718984501.8498
MEM 1515.859375 1718984501.9507
MEM 1047.542969 1718984502.0538
MEM 1069.292969 1718984502.1578
MEM 1099.167969 1718984502.2594
MEM 1040.863281 1718984502.3618
MEM 1040.734375 1718984502.4626
MEM 1040.734375 1718984502.5658
MEM 1016.769531 1718984502.6698
MEM 1040.769531 1718984502.7707
MEM 1040.769531 1718984502.8716
MEM 1040.769531 1718984502.9724
MEM 1040.769531 1718984503.0738
MEM 1040.769531 1718984503.1746
MEM 1040.769531 1718984503.2778
MEM 1066.144531 1718984503.3787
MEM 1164.894531 1718984503.4818
MEM 1156.121094 1718984503.5827
MEM 1146.246094 1718984503.6858
MEM 1293.121094 1718984503.7899
MEM 1174.746094 1718984503.8938
MEM 1231.246094 1718984503.9979
MEM 1250.609375 1718984504.0987
MEM 1296.734375 1718984504.1996
MEM 1433.109375 1718984504.3019
MEM 1541.234375 1718984504.4028
MEM 1652.984375 1718984504.5058
MEM 1764.734375 1718984504.6098
MEM 1868.109375 1718984504.7106
MEM 1909.628906 1718984504.8138
MEM 2129.503906 1718984504.9179
MEM 1976.656250 1718984505.0188
MEM 1744.667969 1718984505.1218
MEM 1744.667969 1718984505.2226
MEM 1796.292969 1718984505.3258
MEM 2015.917969 1718984505.4299
MEM 2238.292969 1718984505.5338
MEM 2393.167969 1718984505.6378
MEM 2546.042969 1718984505.7418
MEM 2698.417969 1718984505.8459
MEM 2420.761719 1718984505.9467
MEM 2370.398438 1718984506.0498
MEM 2590.898438 1718984506.1538
MEM 2655.125000 1718984506.2546
MEM 2312.394531 1718984506.3579
MEM 2337.394531 1718984506.4618
MEM 2355.769531 1718984506.5658
MEM 2374.269531 1718984506.6699
MEM 2330.160156 1718984506.7707
MEM 2329.410156 1718984506.8738
MEM 2351.035156 1718984506.9777
MEM 2372.785156 1718984507.0818
MEM 2482.160156 1718984507.1861
MEM 1906.726562 1718984507.2869
MEM 1226.148438 1718984507.3878
MEM 1104.734375 1718984507.4898
MEM 1104.734375 1718984507.5938
MEM 1136.234375 1718984507.6959
MEM 1104.726562 1718984507.7967
MEM 1104.726562 1718984507.8976
MEM 1054.218750 1718984508.0018
MEM 1123.843750 1718984508.1058
MEM 1137.789062 1718984508.2067
MEM 1139.289062 1718984508.3098
MEM 1266.664062 1718984508.4127
MEM 1168.714844 1718984508.5135
MEM 1214.464844 1718984508.6144
MEM 1322.859375 1718984508.7152
MEM 1257.359375 1718984508.8179
MEM 1388.234375 1718984508.9218
MEM 1499.609375 1718984509.0258
MEM 1613.734375 1718984509.1298
MEM 1716.109375 1718984509.2304
MEM 1826.359375 1718984509.3338
MEM 1814.781250 1718984509.4378
MEM 2037.531250 1718984509.5418
MEM 2252.406250 1718984509.6427
MEM 1744.785156 1718984509.7458
MEM 1744.785156 1718984509.8468
MEM 1887.910156 1718984509.9499
MEM 2112.285156 1718984510.0538
MEM 2307.285156 1718984510.1578
MEM 2465.785156 1718984510.2618
MEM 2620.910156 1718984510.3661
MEM 2746.769531 1718984510.4669
MEM 2256.781250 1718984510.5678
MEM 2421.906250 1718984510.6687
MEM 2588.906250 1718984510.7696
MEM 2758.031250 1718984510.8738
MEM 2256.730469 1718984510.9746
MEM 2329.730469 1718984511.0775
MEM 2347.355469 1718984511.1779
MEM 2365.855469 1718984511.2818
MEM 2383.480469 1718984511.3826
MEM 2320.785156 1718984511.4834
MEM 2341.910156 1718984511.5858
MEM 2363.660156 1718984511.6898
MEM 2384.785156 1718984511.7906
MEM 2244.761719 1718984511.8914
MEM 1529.265625 1718984511.9923
MEM 1104.789062 1718984512.0938
MEM 1104.789062 1718984512.1979
MEM 1104.789062 1718984512.3018
MEM 1124.625000 1718984512.4026
MEM 1104.656250 1718984512.5058
MEM 1072.652344 1718984512.6099
MEM 1119.152344 1718984512.7139
MEM 1226.832031 1718984512.8147
MEM 1146.207031 1718984512.9178
MEM 1200.707031 1718984513.0188
MEM 1220.648438 1718984513.1196
MEM 1227.648438 1718984513.2218
MEM 1328.648438 1718984513.3227
MEM 1321.523438 1718984513.4235
MEM 1377.398438 1718984513.5258
MEM 1493.523438 1718984513.6298
MEM 1596.898438 1718984513.7338
MEM 1680.523438 1718984513.8378
MEM 1774.148438 1718984513.9418
MEM 1878.398438 1718984514.0458
MEM 1881.847656 1718984514.1498
MEM 2103.222656 1718984514.2538
MEM 2198.703125 1718984514.3546
MEM 1776.718750 1718984514.4578
